LAD_CODE,RESULT
E06000045,"[
  {
    ""latitude"": 50.9097,
    ""longitude"": -1.4043,
    ""name"": ""Southampton""
  },
  {
    ""latitude"": 50.9225,
    ""longitude"": -1.4356,
    ""name"": ""Shirley""
  },
  {
    ""latitude"": 50.9167,
    ""longitude"": -1.3667,
    ""name"": ""Bitterne""
  },
  {
    ""latitude"": 50.8917,
    ""longitude"": -1.3833,
    ""name"": ""Woolston""
  },
  {
    ""latitude"": 50.9167,
    ""longitude"": -1.4667,
    ""name"": ""Millbrook""
  },
  {
    ""latitude"": 50.925,
    ""longitude"": -1.3917,
    ""name"": ""Portswood""
  },
  {
    ""latitude"": 50.9083,
    ""longitude"": -1.35,
    ""name"": ""Thornhill""
  },
  {
    ""latitude"": 50.9,
    ""longitude"": -1.3583,
    ""name"": ""Sholing""
  },
  {
    ""latitude"": 50.9417,
    ""longitude"": -1.4167,
    ""name"": ""Bassett""
  },
  {
    ""latitude"": 50.9333,
    ""longitude"": -1.3833,
    ""name"": ""Swaythling""
  }
]"
E06000046,"[
  {
    ""latitude"": 50.695,
    ""longitude"": -1.295,
    ""name"": ""Isle of Wight""
  },
  {
    ""latitude"": 50.701,
    ""longitude"": -1.289,
    ""name"": ""Newport""
  },
  {
    ""latitude"": 50.728,
    ""longitude"": -1.161,
    ""name"": ""Ryde""
  },
  {
    ""latitude"": 50.76,
    ""longitude"": -1.298,
    ""name"": ""Cowes""
  },
  {
    ""latitude"": 50.656,
    ""longitude"": -1.153,
    ""name"": ""Sandown""
  },
  {
    ""latitude"": 50.628,
    ""longitude"": -1.179,
    ""name"": ""Shanklin""
  },
  {
    ""latitude"": 50.595,
    ""longitude"": -1.209,
    ""name"": ""Ventnor""
  },
  {
    ""latitude"": 50.758,
    ""longitude"": -1.284,
    ""name"": ""East Cowes""
  },
  {
    ""latitude"": 50.68,
    ""longitude"": -1.518,
    ""name"": ""Freshwater""
  },
  {
    ""latitude"": 50.687,
    ""longitude"": -1.076,
    ""name"": ""Bembridge""
  }
]"
E06000047,"[
  {
    ""latitude"": 54.7761,
    ""longitude"": -1.766,
    ""name"": ""County Durham""
  },
  {
    ""latitude"": 54.7753,
    ""longitude"": -1.5733,
    ""name"": ""Durham""
  },
  {
    ""latitude"": 54.527,
    ""longitude"": -1.5491,
    ""name"": ""Darlington""
  },
  {
    ""latitude"": 54.6634,
    ""longitude"": -1.6736,
    ""name"": ""Bishop Auckland""
  },
  {
    ""latitude"": 54.7647,
    ""longitude"": -1.3255,
    ""name"": ""Peterlee""
  },
  {
    ""latitude"": 54.8558,
    ""longitude"": -1.5702,
    ""name"": ""Chester-le-Street""
  },
  {
    ""latitude"": 54.852,
    ""longitude"": -1.8318,
    ""name"": ""Consett""
  },
  {
    ""latitude"": 54.6134,
    ""longitude"": -1.5873,
    ""name"": ""Newton Aycliffe""
  },
  {
    ""latitude"": 54.8391,
    ""longitude"": -1.3387,
    ""name"": ""Seaham""
  },
  {
    ""latitude"": 54.8697,
    ""longitude"": -1.7018,
    ""name"": ""Stanley""
  }
]"
E06000001,"[
  {
    ""latitude"": 54.6909,
    ""longitude"": -1.2132,
    ""name"": ""Hartlepool""
  },
  {
    ""latitude"": 54.6667,
    ""longitude"": -1.1917,
    ""name"": ""Seaton Carew""
  },
  {
    ""latitude"": 54.65,
    ""longitude"": -1.25,
    ""name"": ""Greatham""
  },
  {
    ""latitude"": 54.66,
    ""longitude"": -1.24,
    ""name"": ""Owton Manor""
  },
  {
    ""latitude"": 54.7,
    ""longitude"": -1.18,
    ""name"": ""Headland""
  },
  {
    ""latitude"": 54.68,
    ""longitude"": -1.23,
    ""name"": ""Foggy Furze""
  },
  {
    ""latitude"": 54.685,
    ""longitude"": -1.22,
    ""name"": ""Burn Valley""
  },
  {
    ""latitude"": 54.71,
    ""longitude"": -1.26,
    ""name"": ""Hart Village""
  },
  {
    ""latitude"": 54.69,
    ""longitude"": -1.28,
    ""name"": ""Elwick""
  },
  {
    ""latitude"": 54.67,
    ""longitude"": -1.27,
    ""name"": ""Dalton Piercy""
  }
]"
E06000002,"[
  {
    ""latitude"": 54.5742,
    ""longitude"": -1.2349,
    ""name"": ""Middlesbrough""
  },
  {
    ""latitude"": 54.5589,
    ""longitude"": -1.2399,
    ""name"": ""Linthorpe""
  },
  {
    ""latitude"": 54.5486,
    ""longitude"": -1.2622,
    ""name"": ""Acklam""
  },
  {
    ""latitude"": 54.5417,
    ""longitude"": -1.2097,
    ""name"": ""Marton""
  },
  {
    ""latitude"": 54.5694,
    ""longitude"": -1.2066,
    ""name"": ""Berwick Hills""
  },
  {
    ""latitude"": 54.5583,
    ""longitude"": -1.1833,
    ""name"": ""Ormesby""
  },
  {
    ""latitude"": 54.525,
    ""longitude"": -1.1833,
    ""name"": ""Nunthorpe""
  },
  {
    ""latitude"": 54.525,
    ""longitude"": -1.2333,
    ""name"": ""Hemlington""
  },
  {
    ""latitude"": 54.5583,
    ""longitude"": -1.2167,
    ""name"": ""Grove Hill""
  },
  {
    ""latitude"": 54.5333,
    ""longitude"": -1.2167,
    ""name"": ""Coulby Newham""
  }
]"
E06000003,"[
  {
    ""latitude"": 54.9069,
    ""longitude"": -1.3819,
    ""name"": ""Sunderland""
  },
  {
    ""latitude"": 54.5235,
    ""longitude"": -1.5491,
    ""name"": ""Darlington""
  },
  {
    ""latitude"": 54.5742,
    ""longitude"": -1.2349,
    ""name"": ""Middlesbrough""
  },
  {
    ""latitude"": 54.6913,
    ""longitude"": -1.2132,
    ""name"": ""Hartlepool""
  },
  {
    ""latitude"": 54.5705,
    ""longitude"": -1.3156,
    ""name"": ""Stockton-on-Tees""
  },
  {
    ""latitude"": 54.6192,
    ""longitude"": -1.0713,
    ""name"": ""Redcar""
  },
  {
    ""latitude"": 54.6059,
    ""longitude"": -1.2931,
    ""name"": ""Billingham""
  },
  {
    ""latitude"": 54.5505,
    ""longitude"": -1.3011,
    ""name"": ""Thornaby""
  },
  {
    ""latitude"": 54.5092,
    ""longitude"": -1.3553,
    ""name"": ""Yarm""
  },
  {
    ""latitude"": 54.5264,
    ""longitude"": -1.3219,
    ""name"": ""Ingleby Barwick""
  }
]"
E06000004,"[
  {
    ""latitude"": 54.5705,
    ""longitude"": -1.3169,
    ""name"": ""Stockton-on-Tees""
  },
  {
    ""latitude"": 54.5539,
    ""longitude"": -1.3011,
    ""name"": ""Thornaby""
  },
  {
    ""latitude"": 54.606,
    ""longitude"": -1.2927,
    ""name"": ""Billingham""
  },
  {
    ""latitude"": 54.5092,
    ""longitude"": -1.3553,
    ""name"": ""Yarm""
  },
  {
    ""latitude"": 54.5897,
    ""longitude"": -1.3139,
    ""name"": ""Norton""
  },
  {
    ""latitude"": 54.5264,
    ""longitude"": -1.3319,
    ""name"": ""Ingleby Barwick""
  },
  {
    ""latitude"": 54.53,
    ""longitude"": -1.35,
    ""name"": ""Eaglescliffe""
  },
  {
    ""latitude"": 54.54,
    ""longitude"": -1.34,
    ""name"": ""Preston-on-Tees""
  },
  {
    ""latitude"": 54.58,
    ""longitude"": -1.32,
    ""name"": ""Fairfield""
  },
  {
    ""latitude"": 54.565,
    ""longitude"": -1.33,
    ""name"": ""Hardwick""
  }
]"
E06000005,"[
  {
    ""latitude"": 54.5235,
    ""longitude"": -1.5491,
    ""name"": ""Darlington""
  },
  {
    ""latitude"": 54.5308,
    ""longitude"": -1.5283,
    ""name"": ""Haughton""
  },
  {
    ""latitude"": 54.5342,
    ""longitude"": -1.5768,
    ""name"": ""Cockerton""
  },
  {
    ""latitude"": 54.4758,
    ""longitude"": -1.5218,
    ""name"": ""Hurworth""
  },
  {
    ""latitude"": 54.5092,
    ""longitude"": -1.4394,
    ""name"": ""Middleton St George""
  },
  {
    ""latitude"": 54.5425,
    ""longitude"": -1.5217,
    ""name"": ""Whinfield""
  },
  {
    ""latitude"": 54.5478,
    ""longitude"": -1.6784,
    ""name"": ""Piercebridge""
  },
  {
    ""latitude"": 54.5892,
    ""longitude"": -1.6092,
    ""name"": ""Heighington""
  },
  {
    ""latitude"": 54.5531,
    ""longitude"": -1.4431,
    ""name"": ""Sadberge""
  },
  {
    ""latitude"": 54.5328,
    ""longitude"": -1.6317,
    ""name"": ""High Coniscliffe""
  }
]"
E06000006,"[
  {
    ""latitude"": 53.3333,
    ""longitude"": -2.7333,
    ""name"": ""Halton""
  },
  {
    ""latitude"": 53.3418,
    ""longitude"": -2.7328,
    ""name"": ""Runcorn""
  },
  {
    ""latitude"": 53.365,
    ""longitude"": -2.7271,
    ""name"": ""Widnes""
  },
  {
    ""latitude"": 53.3283,
    ""longitude"": -2.8033,
    ""name"": ""Hale""
  },
  {
    ""latitude"": 53.3417,
    ""longitude"": -2.6389,
    ""name"": ""Daresbury""
  },
  {
    ""latitude"": 53.3667,
    ""longitude"": -2.6833,
    ""name"": ""Moore""
  },
  {
    ""latitude"": 53.3167,
    ""longitude"": -2.6667,
    ""name"": ""Preston Brook""
  },
  {
    ""latitude"": 53.3667,
    ""longitude"": -2.7667,
    ""name"": ""Halebank""
  },
  {
    ""latitude"": 53.375,
    ""longitude"": -2.75,
    ""name"": ""Ditton""
  },
  {
    ""latitude"": 53.375,
    ""longitude"": -2.7,
    ""name"": ""Farnworth""
  }
]"
E06000007,"[
  {
    ""latitude"": 53.39,
    ""longitude"": -2.5969,
    ""name"": ""Warrington""
  },
  {
    ""latitude"": 53.42,
    ""longitude"": -2.53,
    ""name"": ""Birchwood""
  },
  {
    ""latitude"": 53.3812,
    ""longitude"": -2.4762,
    ""name"": ""Lymm""
  },
  {
    ""latitude"": 53.39,
    ""longitude"": -2.65,
    ""name"": ""Great Sankey""
  },
  {
    ""latitude"": 53.45,
    ""longitude"": -2.52,
    ""name"": ""Culcheth""
  },
  {
    ""latitude"": 53.37,
    ""longitude"": -2.58,
    ""name"": ""Stockton Heath""
  },
  {
    ""latitude"": 53.36,
    ""longitude"": -2.56,
    ""name"": ""Appleton""
  },
  {
    ""latitude"": 53.38,
    ""longitude"": -2.67,
    ""name"": ""Penketh""
  },
  {
    ""latitude"": 53.43,
    ""longitude"": -2.69,
    ""name"": ""Burtonwood""
  },
  {
    ""latitude"": 53.37,
    ""longitude"": -2.53,
    ""name"": ""Thelwall""
  }
]"
E06000008,"[
  {
    ""latitude"": 53.7501,
    ""longitude"": -2.4829,
    ""name"": ""Blackburn""
  },
  {
    ""latitude"": 53.695,
    ""longitude"": -2.4667,
    ""name"": ""Darwen""
  },
  {
    ""latitude"": 53.728,
    ""longitude"": -2.489,
    ""name"": ""Ewood""
  },
  {
    ""latitude"": 53.735,
    ""longitude"": -2.48,
    ""name"": ""Mill Hill""
  },
  {
    ""latitude"": 53.74,
    ""longitude"": -2.53,
    ""name"": ""Pleasington""
  },
  {
    ""latitude"": 53.7,
    ""longitude"": -2.4167,
    ""name"": ""Hoddlesden""
  },
  {
    ""latitude"": 53.6833,
    ""longitude"": -2.4833,
    ""name"": ""Tockholes""
  },
  {
    ""latitude"": 53.65,
    ""longitude"": -2.3833,
    ""name"": ""Edgworth""
  },
  {
    ""latitude"": 53.7333,
    ""longitude"": -2.5167,
    ""name"": ""Feniscowles""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -2.5333,
    ""name"": ""Mellor""
  }
]"
E06000009,"[
  {
    ""latitude"": 53.8142,
    ""longitude"": -3.0371,
    ""name"": ""Blackpool""
  },
  {
    ""latitude"": 53.7942,
    ""longitude"": -3.0407,
    ""name"": ""South Shore""
  },
  {
    ""latitude"": 53.8342,
    ""longitude"": -3.0412,
    ""name"": ""North Shore""
  },
  {
    ""latitude"": 53.8045,
    ""longitude"": -3.0104,
    ""name"": ""Marton""
  },
  {
    ""latitude"": 53.8278,
    ""longitude"": -3.0284,
    ""name"": ""Layton""
  },
  {
    ""latitude"": 53.8467,
    ""longitude"": -3.0352,
    ""name"": ""Bispham""
  },
  {
    ""latitude"": 53.8198,
    ""longitude"": -3.0219,
    ""name"": ""Stanley Park""
  },
  {
    ""latitude"": 53.8156,
    ""longitude"": -3.0501,
    ""name"": ""Blackpool Central""
  },
  {
    ""latitude"": 53.7789,
    ""longitude"": -3.0336,
    ""name"": ""Squires Gate""
  },
  {
    ""latitude"": 53.8567,
    ""longitude"": -3.0412,
    ""name"": ""Norbreck""
  }
]"
E06000010,"[
  {
    ""latitude"": 53.7456,
    ""longitude"": -0.3367,
    ""name"": ""Hull City Centre""
  },
  {
    ""latitude"": 53.7583,
    ""longitude"": -0.3667,
    ""name"": ""Newland""
  },
  {
    ""latitude"": 53.7417,
    ""longitude"": -0.4167,
    ""name"": ""Anlaby""
  },
  {
    ""latitude"": 53.725,
    ""longitude"": -0.4333,
    ""name"": ""Hessle""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -0.4167,
    ""name"": ""Cottingham""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -0.3,
    ""name"": ""Bransholme""
  },
  {
    ""latitude"": 53.7917,
    ""longitude"": -0.3167,
    ""name"": ""Kingswood""
  },
  {
    ""latitude"": 53.775,
    ""longitude"": -0.35,
    ""name"": ""Orchard Park""
  },
  {
    ""latitude"": 53.7583,
    ""longitude"": -0.35,
    ""name"": ""Beverley Road""
  },
  {
    ""latitude"": 53.75,
    ""longitude"": -0.3667,
    ""name"": ""Avenues""
  }
]"
E06000011,"[
  {
    ""latitude"": 53.7456,
    ""longitude"": -0.3367,
    ""name"": ""Kingston upon Hull""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -0.4167,
    ""name"": ""Cottingham""
  },
  {
    ""latitude"": 53.7167,
    ""longitude"": -0.4333,
    ""name"": ""Hessle""
  },
  {
    ""latitude"": 53.75,
    ""longitude"": -0.45,
    ""name"": ""Anlaby""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -0.4667,
    ""name"": ""Willerby""
  },
  {
    ""latitude"": 53.85,
    ""longitude"": -0.4333,
    ""name"": ""Beverley""
  },
  {
    ""latitude"": 53.7167,
    ""longitude"": -0.5667,
    ""name"": ""Brough""
  },
  {
    ""latitude"": 53.7333,
    ""longitude"": -0.2,
    ""name"": ""Hedon""
  },
  {
    ""latitude"": 53.7167,
    ""longitude"": -0.5,
    ""name"": ""North Ferriby""
  },
  {
    ""latitude"": 53.75,
    ""longitude"": -0.4667,
    ""name"": ""Kirk Ella""
  }
]"
E08000026,"[
  {
    ""latitude"": 52.4068,
    ""longitude"": -1.5197,
    ""name"": ""Coventry""
  },
  {
    ""latitude"": 52.4308,
    ""longitude"": -1.4917,
    ""name"": ""Foleshill""
  },
  {
    ""latitude"": 52.4125,
    ""longitude"": -1.4972,
    ""name"": ""Hillfields""
  },
  {
    ""latitude"": 52.3975,
    ""longitude"": -1.5372,
    ""name"": ""Earlsdon""
  },
  {
    ""latitude"": 52.4356,
    ""longitude"": -1.5106,
    ""name"": ""Holbrooks""
  },
  {
    ""latitude"": 52.3978,
    ""longitude"": -1.5839,
    ""name"": ""Tile Hill""
  },
  {
    ""latitude"": 52.4042,
    ""longitude"": -1.4861,
    ""name"": ""Stoke""
  },
  {
    ""latitude"": 52.3936,
    ""longitude"": -1.5603,
    ""name"": ""Canley""
  },
  {
    ""latitude"": 52.4219,
    ""longitude"": -1.5217,
    ""name"": ""Radford""
  },
  {
    ""latitude"": 52.3903,
    ""longitude"": -1.5056,
    ""name"": ""Cheylesmore""
  }
]"
E08000027,"[
  {
    ""latitude"": 52.5085,
    ""longitude"": -2.081,
    ""name"": ""Dudley""
  },
  {
    ""latitude"": 52.4566,
    ""longitude"": -2.1486,
    ""name"": ""Stourbridge""
  },
  {
    ""latitude"": 52.4486,
    ""longitude"": -2.0515,
    ""name"": ""Halesowen""
  },
  {
    ""latitude"": 52.4827,
    ""longitude"": -2.1196,
    ""name"": ""Brierley Hill""
  },
  {
    ""latitude"": 52.5413,
    ""longitude"": -2.1196,
    ""name"": ""Sedgley""
  },
  {
    ""latitude"": 52.4991,
    ""longitude"": -2.1778,
    ""name"": ""Kingswinford""
  },
  {
    ""latitude"": 52.5413,
    ""longitude"": -2.081,
    ""name"": ""Coseley""
  },
  {
    ""latitude"": 52.5085,
    ""longitude"": -2.1196,
    ""name"": ""Gornal""
  },
  {
    ""latitude"": 52.4827,
    ""longitude"": -2.081,
    ""name"": ""Netherton""
  },
  {
    ""latitude"": 52.4827,
    ""longitude"": -2.1486,
    ""name"": ""Wordsley""
  }
]"
E08000028,"[
  {
    ""latitude"": 53.5409,
    ""longitude"": -2.1166,
    ""name"": ""Oldham""
  },
  {
    ""latitude"": 53.5472,
    ""longitude"": -2.1439,
    ""name"": ""Chadderton""
  },
  {
    ""latitude"": 53.5681,
    ""longitude"": -2.1139,
    ""name"": ""Royton""
  },
  {
    ""latitude"": 53.5764,
    ""longitude"": -2.0918,
    ""name"": ""Shaw""
  },
  {
    ""latitude"": 53.5081,
    ""longitude"": -2.1628,
    ""name"": ""Failsworth""
  },
  {
    ""latitude"": 53.5452,
    ""longitude"": -2.0099,
    ""name"": ""Saddleworth""
  },
  {
    ""latitude"": 53.5361,
    ""longitude"": -2.0672,
    ""name"": ""Lees""
  },
  {
    ""latitude"": 53.5217,
    ""longitude"": -2.1328,
    ""name"": ""Hollinwood""
  },
  {
    ""latitude"": 53.5467,
    ""longitude"": -2.0025,
    ""name"": ""Uppermill""
  },
  {
    ""latitude"": 53.5681,
    ""longitude"": -2.0292,
    ""name"": ""Delph""
  }
]"
E08000029,"[
  {
    ""latitude"": 52.4118,
    ""longitude"": -1.7795,
    ""name"": ""Solihull""
  },
  {
    ""latitude"": 52.4066,
    ""longitude"": -1.8308,
    ""name"": ""Shirley""
  },
  {
    ""latitude"": 52.3839,
    ""longitude"": -1.7384,
    ""name"": ""Knowle""
  },
  {
    ""latitude"": 52.3647,
    ""longitude"": -1.7467,
    ""name"": ""Dorridge""
  },
  {
    ""latitude"": 52.3878,
    ""longitude"": -1.6425,
    ""name"": ""Balsall Common""
  },
  {
    ""latitude"": 52.4338,
    ""longitude"": -1.8119,
    ""name"": ""Olton""
  },
  {
    ""latitude"": 52.3839,
    ""longitude"": -1.8489,
    ""name"": ""Dickens Heath""
  },
  {
    ""latitude"": 52.4338,
    ""longitude"": -1.6425,
    ""name"": ""Meriden""
  },
  {
    ""latitude"": 52.4338,
    ""longitude"": -1.7056,
    ""name"": ""Hampton-in-Arden""
  },
  {
    ""latitude"": 52.4118,
    ""longitude"": -1.7467,
    ""name"": ""Catherine-de-Barnes""
  }
]"
E08000030,"[
  {
    ""latitude"": 53.5452,
    ""longitude"": -2.6333,
    ""name"": ""Wigan""
  },
  {
    ""latitude"": 53.498,
    ""longitude"": -2.52,
    ""name"": ""Leigh""
  },
  {
    ""latitude"": 53.4868,
    ""longitude"": -2.6387,
    ""name"": ""Ashton-in-Makerfield""
  },
  {
    ""latitude"": 53.535,
    ""longitude"": -2.578,
    ""name"": ""Hindley""
  },
  {
    ""latitude"": 53.526,
    ""longitude"": -2.495,
    ""name"": ""Atherton""
  },
  {
    ""latitude"": 53.4762,
    ""longitude"": -2.5986,
    ""name"": ""Golborne""
  },
  {
    ""latitude"": 53.584,
    ""longitude"": -2.663,
    ""name"": ""Standish""
  },
  {
    ""latitude"": 53.512,
    ""longitude"": -2.468,
    ""name"": ""Tyldesley""
  },
  {
    ""latitude"": 53.533,
    ""longitude"": -2.618,
    ""name"": ""Ince-in-Makerfield""
  },
  {
    ""latitude"": 53.578,
    ""longitude"": -2.69,
    ""name"": ""Shevington""
  }
]"
E08000031,"[
  {
    ""latitude"": 53.796,
    ""longitude"": -1.7594,
    ""name"": ""Bradford""
  },
  {
    ""latitude"": 53.868,
    ""longitude"": -1.9077,
    ""name"": ""Keighley""
  },
  {
    ""latitude"": 53.8327,
    ""longitude"": -1.7775,
    ""name"": ""Shipley""
  },
  {
    ""latitude"": 53.8477,
    ""longitude"": -1.8367,
    ""name"": ""Bingley""
  },
  {
    ""latitude"": 53.9246,
    ""longitude"": -1.8226,
    ""name"": ""Ilkley""
  },
  {
    ""latitude"": 53.7651,
    ""longitude"": -1.8461,
    ""name"": ""Queensbury""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -1.8367,
    ""name"": ""Thornton""
  },
  {
    ""latitude"": 53.85,
    ""longitude"": -1.7667,
    ""name"": ""Baildon""
  },
  {
    ""latitude"": 53.8,
    ""longitude"": -1.7833,
    ""name"": ""Manningham""
  },
  {
    ""latitude"": 53.8083,
    ""longitude"": -1.7917,
    ""name"": ""Heaton""
  }
]"
E08000032,"[
  {
    ""latitude"": 53.796,
    ""longitude"": -1.7594,
    ""name"": ""Bradford""
  },
  {
    ""latitude"": 53.868,
    ""longitude"": -1.9077,
    ""name"": ""Keighley""
  },
  {
    ""latitude"": 53.8327,
    ""longitude"": -1.7775,
    ""name"": ""Shipley""
  },
  {
    ""latitude"": 53.8477,
    ""longitude"": -1.8379,
    ""name"": ""Bingley""
  },
  {
    ""latitude"": 53.9246,
    ""longitude"": -1.8226,
    ""name"": ""Ilkley""
  },
  {
    ""latitude"": 53.8045,
    ""longitude"": -1.7827,
    ""name"": ""Manningham""
  },
  {
    ""latitude"": 53.85,
    ""longitude"": -1.7667,
    ""name"": ""Baildon""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -1.8333,
    ""name"": ""Thornton""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -1.85,
    ""name"": ""Queensbury""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -1.7833,
    ""name"": ""Wibsey""
  }
]"
E08000033,"[
  {
    ""latitude"": 53.4808,
    ""longitude"": -2.2426,
    ""name"": ""Manchester""
  },
  {
    ""latitude"": 53.4875,
    ""longitude"": -2.2936,
    ""name"": ""Salford""
  },
  {
    ""latitude"": 53.5785,
    ""longitude"": -2.4282,
    ""name"": ""Bolton""
  },
  {
    ""latitude"": 53.4083,
    ""longitude"": -2.158,
    ""name"": ""Stockport""
  },
  {
    ""latitude"": 53.5409,
    ""longitude"": -2.1053,
    ""name"": ""Oldham""
  },
  {
    ""latitude"": 53.6143,
    ""longitude"": -2.1608,
    ""name"": ""Rochdale""
  },
  {
    ""latitude"": 53.5934,
    ""longitude"": -2.2967,
    ""name"": ""Bury""
  },
  {
    ""latitude"": 53.5457,
    ""longitude"": -2.6386,
    ""name"": ""Wigan""
  },
  {
    ""latitude"": 53.4875,
    ""longitude"": -2.0902,
    ""name"": ""Tameside""
  },
  {
    ""latitude"": 53.419,
    ""longitude"": -2.3522,
    ""name"": ""Trafford""
  }
]"
E08000034,"[
  {
    ""latitude"": 53.796,
    ""longitude"": -1.7594,
    ""name"": ""Bradford""
  },
  {
    ""latitude"": 53.868,
    ""longitude"": -1.9077,
    ""name"": ""Keighley""
  },
  {
    ""latitude"": 53.833,
    ""longitude"": -1.7775,
    ""name"": ""Shipley""
  },
  {
    ""latitude"": 53.8471,
    ""longitude"": -1.8367,
    ""name"": ""Bingley""
  },
  {
    ""latitude"": 53.9246,
    ""longitude"": -1.8226,
    ""name"": ""Ilkley""
  },
  {
    ""latitude"": 53.804,
    ""longitude"": -1.783,
    ""name"": ""Manningham""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -1.8367,
    ""name"": ""Thornton""
  },
  {
    ""latitude"": 53.85,
    ""longitude"": -1.7667,
    ""name"": ""Baildon""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -1.85,
    ""name"": ""Queensbury""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -1.7833,
    ""name"": ""Wibsey""
  }
]"
E08000035,"[
  {
    ""latitude"": 53.8008,
    ""longitude"": -1.5491,
    ""name"": ""Leeds""
  },
  {
    ""latitude"": 53.8231,
    ""longitude"": -1.5782,
    ""name"": ""Headingley""
  },
  {
    ""latitude"": 53.7501,
    ""longitude"": -1.6037,
    ""name"": ""Morley""
  },
  {
    ""latitude"": 53.7937,
    ""longitude"": -1.6642,
    ""name"": ""Pudsey""
  },
  {
    ""latitude"": 53.9054,
    ""longitude"": -1.6896,
    ""name"": ""Otley""
  },
  {
    ""latitude"": 53.9278,
    ""longitude"": -1.3878,
    ""name"": ""Wetherby""
  },
  {
    ""latitude"": 53.7444,
    ""longitude"": -1.4778,
    ""name"": ""Rothwell""
  },
  {
    ""latitude"": 53.7927,
    ""longitude"": -1.388,
    ""name"": ""Garforth""
  },
  {
    ""latitude"": 53.8734,
    ""longitude"": -1.7127,
    ""name"": ""Guiseley""
  },
  {
    ""latitude"": 53.8437,
    ""longitude"": -1.6363,
    ""name"": ""Horsforth""
  }
]"
E08000036,"[
  {
    ""latitude"": 53.6833,
    ""longitude"": -1.4977,
    ""name"": ""Wakefield""
  },
  {
    ""latitude"": 53.7248,
    ""longitude"": -1.3628,
    ""name"": ""Castleford""
  },
  {
    ""latitude"": 53.6921,
    ""longitude"": -1.3107,
    ""name"": ""Pontefract""
  },
  {
    ""latitude"": 53.7042,
    ""longitude"": -1.4214,
    ""name"": ""Normanton""
  },
  {
    ""latitude"": 53.6764,
    ""longitude"": -1.3594,
    ""name"": ""Featherstone""
  },
  {
    ""latitude"": 53.6792,
    ""longitude"": -1.5792,
    ""name"": ""Ossett""
  },
  {
    ""latitude"": 53.6569,
    ""longitude"": -1.5569,
    ""name"": ""Horbury""
  },
  {
    ""latitude"": 53.5975,
    ""longitude"": -1.2975,
    ""name"": ""South Elmsall""
  },
  {
    ""latitude"": 53.6114,
    ""longitude"": -1.3553,
    ""name"": ""Hemsworth""
  },
  {
    ""latitude"": 53.7075,
    ""longitude"": -1.255,
    ""name"": ""Knottingley""
  }
]"
E07000117,"[
  {
    ""latitude"": 51.2369,
    ""longitude"": -2.9925,
    ""name"": ""Burnham-on-Sea""
  },
  {
    ""latitude"": 51.2167,
    ""longitude"": -2.9778,
    ""name"": ""Highbridge""
  },
  {
    ""latitude"": 51.1284,
    ""longitude"": -3.0001,
    ""name"": ""Bridgwater""
  },
  {
    ""latitude"": 51.2765,
    ""longitude"": -2.7741,
    ""name"": ""Cheddar""
  },
  {
    ""latitude"": 51.2231,
    ""longitude"": -2.8109,
    ""name"": ""Wedmore""
  },
  {
    ""latitude"": 51.1259,
    ""longitude"": -2.7425,
    ""name"": ""Street""
  },
  {
    ""latitude"": 51.1485,
    ""longitude"": -2.7183,
    ""name"": ""Glastonbury""
  },
  {
    ""latitude"": 51.2873,
    ""longitude"": -2.8156,
    ""name"": ""Axbridge""
  },
  {
    ""latitude"": 51.0833,
    ""longitude"": -3.0046,
    ""name"": ""North Petherton""
  },
  {
    ""latitude"": 51.1667,
    ""longitude"": -2.9167,
    ""name"": ""Woolavington""
  }
]"
E07000118,"[
  {
    ""latitude"": 52.3315,
    ""longitude"": -0.1858,
    ""name"": ""Huntingdon""
  },
  {
    ""latitude"": 52.2304,
    ""longitude"": -0.2682,
    ""name"": ""St Neots""
  },
  {
    ""latitude"": 52.3226,
    ""longitude"": -0.0708,
    ""name"": ""St Ives""
  },
  {
    ""latitude"": 52.3184,
    ""longitude"": -0.1748,
    ""name"": ""Godmanchester""
  },
  {
    ""latitude"": 52.4487,
    ""longitude"": -0.1019,
    ""name"": ""Ramsey""
  },
  {
    ""latitude"": 52.5168,
    ""longitude"": -0.2529,
    ""name"": ""Yaxley""
  },
  {
    ""latitude"": 52.4336,
    ""longitude"": -0.2834,
    ""name"": ""Sawtry""
  },
  {
    ""latitude"": 52.4055,
    ""longitude"": -0.0708,
    ""name"": ""Warboys""
  },
  {
    ""latitude"": 52.3596,
    ""longitude"": -0.0007,
    ""name"": ""Somersham""
  },
  {
    ""latitude"": 52.3007,
    ""longitude"": -0.1089,
    ""name"": ""Fenstanton""
  }
]"
